timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestLongIsLong,openInterestLongNotLong,openInterestShortIsLong,openInterestShortNotLong,openInterestInTokensLong,openInterestInTokensShort,virtualInventoryForPositions,cumulativeBorrowingFactorLong,cumulativeBorrowingFactorShort,longTokenFundingFeeAmountPerSizeLong,longTokenFundingFeeAmountPerSizeShort,shortTokenFundingFeeAmountPerSizeLong,shortTokenFundingFeeAmountPerSizeShort,longTokenClaimableFundingAmountPerSizeLong,longTokenClaimableFundingAmountPerSizeShort,shortTokenClaimableFundingAmountPerSizeLong,shortTokenClaimableFundingAmountPerSizeShort,positionImpactPoolAmount
2025-07-02 00:10:00,40101173.52019744,63804575.45659964,14985.184232727315,36347101.652115,3400864.7415713295,0.0,0.14923651451874284,17298.970373606277,41840405.895223,2192.926190967041,2404.52077656,0.999908269109349,2404.52077656,23929757.790844887,23162312.22392846,4737496.394852852,9590949.275402138,19192261.395992037,13571362.94852632,11124.064294593762,9390.5337095717,,0.2378356719767003,0.092209255692526,0.0001507896927775,7.607151505212865e-06,0.4170916924596767,0.015715465412082776,4.117446384759965e-06,4.960054336511939e-05,0.0072502949815289024,0.451507795770423,2192.926190967041
2025-07-02 00:11:00,40101173.52019744,63803781.34248875,14985.295450333157,36346834.229747,3400864.7415713295,0.0,0.0,17299.1815724585,41840139.418949,2192.926190967041,2404.52077656,0.9998864201275992,2404.52077656,23929757.790844887,23162312.22392846,4737496.394852852,9590949.275402138,19192261.395992037,13571362.94852632,11124.064294593762,9390.5337095717,,0.2378356719767003,0.092209255692526,0.0001507896927775,7.607151505212865e-06,0.4170916924596767,0.015715465412082776,4.117446384759965e-06,4.960054336511939e-05,0.0072502949815289024,0.451507795770423,2192.926190967041
2025-07-02 00:12:00,40101173.52019744,63833309.75192074,14985.295450333157,36346834.229747,3405492.707985822,0.0,0.23813798125372523,17299.1815724585,41840139.418949,2192.926190967041,2407.190453377057,0.999886554505176,2407.190453377057,23929757.790844887,23162312.22392846,4737496.394852852,9590949.275402138,19192261.395992037,13571362.94852632,11124.064294593762,9390.5337095717,,0.2378356719767003,0.092209255692526,0.0001507896927775,7.607151505212865e-06,0.4170916924596767,0.015715465412082776,4.117446384759965e-06,4.960054336511939e-05,0.0072502949815289024,0.451507795770423,2192.926190967041
2025-07-02 00:13:00,40101173.52019744,63828257.09461484,14985.295450333157,36346834.467912,3404637.395659536,0.0,0.0,17299.1815724585,41840417.650486,2192.926006166572,2406.696461767561,0.9998978531658962,2406.696461767561,23929757.790844887,23163362.220080867,4737496.394852852,9590949.275402138,19192261.395992037,13572412.944678728,11124.064294593762,9390.969559680574,,0.2378363859988941,0.092209255692526,0.0001507899753435,7.607151505212865e-06,0.4170923729669106,0.015715465412082776,4.117446384759965e-06,4.9600601159663634e-05,0.0072502949815289024,0.4515083596378205,2192.926006166572
2025-07-02 00:14:00,40101173.52019744,63828257.09461484,14985.295450333157,36346834.467912,3404637.395659536,0.0,0.0,17299.1815724585,41840417.650486,2192.926006166572,2406.696461767561,0.9998978531658962,2406.696461767561,23929757.790844887,23163362.220080867,4737496.394852852,9590949.275402138,19192261.395992037,13572412.944678728,11124.064294593762,9390.969559680574,,0.2378363859988941,0.092209255692526,0.0001507899753435,7.607151505212865e-06,0.4170923729669106,0.015715465412082776,4.117446384759965e-06,4.9600601159663634e-05,0.0072502949815289024,0.4515083596378205,2192.926006166572
2025-07-02 00:15:00,40101173.52019744,63856193.24636172,14985.295450333157,36346834.467912,3409094.6839875095,0.0,0.1851924983197704,17299.1815724585,41840417.650486,2192.926006166572,2409.268328289442,0.9998839089905212,2409.268328289442,23929757.790844887,23163362.220080867,4737496.394852852,9590949.275402138,19192261.395992037,13572412.944678728,11124.064294593762,9390.969559680574,,0.2378363859988941,0.092209255692526,0.0001507899753435,7.607151505212865e-06,0.4170923729669106,0.015715465412082776,4.117446384759965e-06,4.9600601159663634e-05,0.0072502949815289024,0.4515083596378205,2192.926006166572
2025-07-02 00:16:00,40101173.52019744,63856332.22468731,14985.295450333157,36346834.653126,3409068.476452198,-178.44122112780357,279.2294922544633,17299.1815724585,41840459.699356,2192.925876901549,2409.253288978786,0.9998922910844952,2409.253288978786,23929757.790844887,23164097.116365027,4737496.394852852,9590949.275402138,19192261.395992037,13573147.840962889,11124.064294593762,9391.274649756706,,0.2378370490195026,0.092209255692526,0.0001507902377579,7.607151505212865e-06,0.4170930048684696,0.015715465412082776,4.117446384759965e-06,4.960065483007437e-05,0.0072502949815289024,0.4515088832068854,2192.925876901549
2025-07-02 00:17:00,40101173.52019744,63856369.266518794,14985.295450333157,36347113.912697,3409246.917673327,0.0,0.0,17299.1815724585,41840820.894414,2192.952335904407,2409.253288978786,0.9998922910844952,2409.253288978786,23929757.790844887,23066107.207805537,4737496.394852852,9590949.275402138,19192261.395992037,13475157.932403397,11124.064294593762,9350.528269859791,,0.2378372569490426,0.092209255692526,0.0001507903200026,7.607151505212865e-06,0.4170932030394825,0.015715465412082776,4.117446384759965e-06,4.9600671650688415e-05,0.0072502949815289024,0.451509047398473,2192.952335904407
2025-07-02 00:18:00,40101173.52019744,63856369.266518794,14985.295450333157,36347113.912697,3409246.917673327,0.0,0.0,17299.1815724585,41840820.894414,2192.952335904407,2409.253288978786,0.9998922910844952,2409.253288978786,23929757.790844887,23066107.207805537,4737496.394852852,9590949.275402138,19192261.395992037,13475157.932403397,11124.064294593762,9350.528269859791,,0.2378372569490426,0.092209255692526,0.0001507903200026,7.607151505212865e-06,0.4170932030394825,0.015715465412082776,4.117446384759965e-06,4.9600671650688415e-05,0.0072502949815289024,0.451509047398473,2192.952335904407
2025-07-02 00:19:00,40101173.52019744,63855912.62326359,14985.295450333157,36347113.912697,3409246.917673327,0.0,0.0,17299.1815724585,41840820.894414,2192.952335904407,2409.253288978786,0.9998797276865792,2409.253288978786,23929757.790844887,23066107.207805537,4737496.394852852,9590949.275402138,19192261.395992037,13475157.932403397,11124.064294593762,9350.528269859791,,0.2378372569490426,0.092209255692526,0.0001507903200026,7.607151505212865e-06,0.4170932030394825,0.015715465412082776,4.117446384759965e-06,4.9600671650688415e-05,0.0072502949815289024,0.451509047398473,2192.952335904407
2025-07-02 00:20:00,40101173.52019744,63855912.62326359,14985.295450333157,36347113.912697,3409246.917673327,0.0,0.0,17299.1815724585,41840820.894414,2192.952335904407,2409.253288978786,0.9998797276865792,2409.253288978786,23929757.790844887,23066107.207805537,4737496.394852852,9590949.275402138,19192261.395992037,13475157.932403397,11124.064294593762,9350.528269859791,,0.2378372569490426,0.092209255692526,0.0001507903200026,7.607151505212865e-06,0.4170932030394825,0.015715465412082776,4.117446384759965e-06,4.9600671650688415e-05,0.0072502949815289024,0.451509047398473,2192.952335904407
