timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestInTokensLong,openInterestInTokensShort
2025-01-08 05:57:00,36634583.667321324,63905883.1744878,9251.892370332254,32951494.583669,-2295126.4235169366,-0.04245171710619239,0.6120469113252973,10510.046162819906,37306698.324695,743.1233035290454,3352.14856901225,0.9999319887531786,3352.14856901225,51439682.0478985,51376028.33676003,14648.327845430369,15314.012156981033
2025-01-08 05:58:00,36634583.667321324,63899603.9920996,9252.409798872708,32949760.609877,-2294668.1607365087,0.0,-0.015587956971477442,10510.563591360362,37304964.350903,743.123317769505,3351.460160449096,0.999933092018662,3351.460160449096,51439682.0478985,51376028.33676003,14648.327845430369,15314.012156981033
2025-01-08 05:59:00,36634606.563106515,63889797.264739946,9252.409798872708,32949800.566288,-2293894.1098742634,0.0,0.7236307518462316,10510.563591360362,37305004.307314,743.123317769505,3350.297370747113,0.999943792184506,3350.297370747113,51439682.0478985,51376028.33676003,14648.327845430369,15314.012156981033
2025-01-08 06:00:00,36634591.563106515,63926998.127533264,9252.40601549492,32949787.823322,-2296627.0887409598,1599.1743785489118,-961.2442914888801,10510.559807982572,37304991.865781,743.123282405693,3354.397738,0.9999312686955201,3354.397738,51439682.0478985,51378926.77006969,14648.327845430369,15314.877248795172
2025-01-08 06:01:00,36634591.563106515,63905990.08016591,9252.45600624492,32948658.77963,-2296907.499797225,0.0,0.48381415208144374,10510.609798732574,37303862.822089,743.2671438775272,3352.046333,0.9999362442134231,3352.046333,51439682.0478985,50968031.78323885,14648.327845430369,15192.848133580448
2025-01-08 06:02:00,36634591.563106515,63926925.29614707,9252.45600624492,32948659.263475,-2298191.5891786665,0.0,0.05283184120473194,10510.609798732574,37303863.305934,743.267053201931,3354.402616173057,0.999924112614791,3354.402616173057,51439682.0478985,50969951.65404494,14648.327845430369,15193.420788808507
2025-01-08 06:03:00,36634591.563106515,63951377.44658865,9252.50599699492,32948491.621611,-2299663.973497197,0.0,0.1057487690109278,10510.659789482574,37303696.926582,743.267053201931,3357.103778124293,0.9999239570293265,3357.103778124293,51439682.0478985,50969951.65404494,14648.327845430369,15193.420788808507
2025-01-08 06:04:00,36634591.563106515,63960138.35256993,9252.60597849492,32948156.123939,-2300225.1700269356,0.0,0.0015867179941493857,10510.759770982573,37303361.42891,743.267053201931,3358.13332095099,0.999906924345966,3358.13332095099,51439682.0478985,50969951.65404494,14648.327845430369,15193.420788808507
2025-01-08 06:05:00,36634591.563106515,63975777.04030448,9252.60747821742,32948151.088789,-2301158.479001671,-3.690150191944298,6.762187396296967,10488.46910940652,37303356.39376,743.267053201931,3359.845522486659,0.9999110420710993,3359.845522486659,51439682.0478985,50969951.65404494,14648.327845430369,15193.420788808507
2025-01-08 06:06:00,36634591.563106515,63967876.87500239,9252.60747821742,32948157.851578,-2300666.3871292844,0.0,0.0,10488.46910940652,37303363.156549,743.2677517214481,3358.949450136054,0.9999174914559888,3358.949450136054,51439682.0478985,50968031.78323885,14648.327845430369,15192.848133580448
