l1,net_value,tokens,tokens,uni,uni,uni,uni,uni,uni,uni,aave,aave,aave,aave,aave,aave,aave,aave,aave,aave,aave,aave,aave,price,price,price
l2,,USDC,WETH,net_value,liquidity_value,base_uncollected,quote_uncollected,base_in_position,quote_in_position,position_count,net_value,supplies_count,borrows_count,borrows_value,supplies_value,collaterals_value,health_factor,max_ltv,ltv,liquidation_threshold,supply_apy,borrow_apy,net_apy,WETH,USDC,USD
2023-08-14 04:27:00,1000.0179908125116446250910085305520,0.60418975250109345602836034387553,0,838.37210106001055116906264818667646,838.35111120668205201721072785248895,0.0000047463099080704572049470310953910750,0.012228601569626900354882006071760730,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:28:00,1000.0179919685362128420150195151321,0.60418975250109345602836034387553,0,838.37210221603511938598665917125655,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012229268452389304646750767152242762,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:29:00,1000.0179941736277709437195447647220,0.60418975250109345602836034387553,0,838.37210442112667748769118442084647,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012231473543947406351276016742156461,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:30:00,1000.0180008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:31:00,1000.0180008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:32:00,1000.0180008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:33:00,1000.0180008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:34:00,1000.0180008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0417,1,1,380.0453,541.0870,541.0870,1.2102,0.8250,0.70237372177347278406213380680612374,0.8500,0.0569,0.0210,0.14162107702539156007419196394474226,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:35:00,1000.0185008855725644394333638443281,0.60418975250109345602836034387553,0,838.37211113307147098340500350045258,838.35111120668205201721072785248895,0.0000047465748951594344095337821987157475,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0422,1,1,380.0453,541.0875,541.0875,1.2102,0.8250,0.70237305813936151866101932656302888,0.8500,0.0577,0.0210,0.14430874298786280863028448443948232,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:36:00,1000.0185009900895834416876627323733,0.60418975250109345602836034387553,0,838.37211123758848998565930238849774,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0422,1,1,380.0453,541.0875,541.0875,1.2102,0.8250,0.70237300814181108925285240177564690,0.8500,0.0577,0.0210,0.14430874298786280863028448443948232,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:37:00,1000.0186009900895834416876627323733,0.60418975250109345602836034387553,0,838.37211123758848998565930238849774,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0423,1,1,380.0453,541.0876,541.0876,1.2102,0.8250,0.70237290067623087913075847634511163,0.8500,0.0577,0.0210,0.14430868920774231366541585657929625,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:38:00,1000.0185009900895834416876627323733,0.60418975250109345602836034387553,0,838.37211123758848998565930238849774,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012238185488740902065095096348271784,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0422,1,1,380.0454,541.0876,541.0876,1.2102,0.8250,0.70237321839689470744591664516318547,0.8500,0.0577,0.0210,0.14430876577692058354890829857018844,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:39:00,1000.0185031818602560489394972772624,0.60418975250109345602836034387553,0,838.37211342935916259291113693338691,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012240377259413509316929641237438894,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0422,1,1,380.0454,541.0876,541.0876,1.2102,0.8250,0.70237321839689470744591664516318547,0.8500,0.0577,0.0210,0.14430876577692058354890829857018844,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:40:00,1000.0187142918094834371726907277041,0.60418975250109345602836034387553,0,838.37212453930838998114433038382861,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012251487208640897550123091679139803,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0424,1,1,380.0454,541.0878,541.0878,1.2102,0.8250,0.70237301100131024474040037719625185,0.8500,0.0577,0.0210,0.14430865821671808169773922892356299,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:41:00,1000.0186142918094834371726907277041,0.60418975250109345602836034387553,0,838.37212453930838998114433038382861,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012251487208640897550123091679139803,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0423,1,1,380.0455,541.0878,541.0878,1.2102,0.8250,0.70237305235723259472284595953211456,0.8500,0.0577,0.0210,0.14430873478582956154997786295898655,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:42:00,1000.0187164969941192311340059363996,0.60418975250109345602836034387553,0,838.37212674449302577510564559252407,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012253692393276691511438300374603220,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0424,1,1,380.0455,541.0879,541.0879,1.2102,0.8250,0.70237299737601827806596266564002025,0.8500,0.0574,0.0210,0.14330070813649076268113242226891800,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:43:00,1000.0187164969941192311340059363996,0.60418975250109345602836034387553,0,838.37212674449302577510564559252407,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012253692393276691511438300374603220,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0424,1,1,380.0455,541.0879,541.0879,1.2102,0.8250,0.70237299737601827806596266564002025,0.8500,0.0574,0.0210,0.14330070813649076268113242226891800,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:44:00,1000.0187164969941192311340059363996,0.60418975250109345602836034387553,0,838.37212674449302577510564559252407,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012253692393276691511438300374603220,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0424,1,1,380.0455,541.0879,541.0879,1.2102,0.8250,0.70237299737601827806596266564002025,0.8500,0.0574,0.0210,0.14330070813649076268113242226891800,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:45:00,1000.0186256191740280297363837830860,0.60418975250109345602836034387553,0,838.37213586667293457370802343921043,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012262814573185490113816147060962726,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0423,1,1,380.0456,541.0879,541.0879,1.2102,0.8250,0.70237309806549250887122183610602055,0.8500,0.0574,0.0210,0.14330078407971073438469271737922273,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:46:00,1000.0189460804632526742535810975378,0.60418975250109345602836034387553,0,838.37215632796215921822522075366230,838.35111120668205201721072785248895,0.0000047466315160826204180581549243817864,0.012283275862410134631013461512827971,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0426,1,1,380.0456,541.0882,541.0882,1.2102,0.8250,0.70237269203964465051064794654773010,0.8500,0.0583,0.0210,0.14632454058739737187551616777175729,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:47:00,1000.0182061565921168992555755060497,0.60418975250109345602836034387553,0,838.40941640409102344322721516217418,838.38836505691717056725684425937192,0.0000047483139499552550966847326497459947,0.012285519642790594713576391390563057,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0046,1,1,380.0836,541.0882,541.0882,1.2101,0.8250,0.70244299122061949195853199625675860,0.8500,0.0583,0.0210,0.14635411944751889076461169432426154,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:48:00,1000.0183127083389578881999185645031,0.60418975250109345602836034387553,0,838.40942295583786443217155822062755,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012285519642790594713576391390563057,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0047,1,1,380.0836,541.0883,541.0883,1.2101,0.8250,0.70244279903238950437914984496281692,0.8500,0.0590,0.0210,0.14870655390805361582612184613244210,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:49:00,1000.0183127083389578881999185645031,0.60418975250109345602836034387553,0,838.40942295583786443217155822062755,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012285519642790594713576391390563057,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0047,1,1,380.0836,541.0883,541.0883,1.2101,0.8250,0.70244279903238950437914984496281692,0.8500,0.0590,0.0210,0.14870655390805361582612184613244210,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:50:00,1000.0185149300092217968507092277563,0.60418975250109345602836034387553,0,838.40942517750812834082234888388081,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0049,1,1,380.0836,541.0885,541.0885,1.2101,0.8250,0.70244271485673236056986112413655772,0.8500,0.0590,0.0210,0.14870644247473213548159093294676125,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:51:00,1000.0185149300092217968507092277563,0.60418975250109345602836034387553,0,838.40942517750812834082234888388081,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0049,1,1,380.0836,541.0885,541.0885,1.2101,0.8250,0.70244271485673236056986112413655772,0.8500,0.0590,0.0210,0.14870644247473213548159093294676125,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:52:00,1000.0185149300092217968507092277563,0.60418975250109345602836034387553,0,838.40942517750812834082234888388081,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0049,1,1,380.0836,541.0885,541.0885,1.2101,0.8250,0.70244271485673236056986112413655772,0.8500,0.0590,0.0210,0.14870644247473213548159093294676125,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:53:00,1000.0185149300092217968507092277563,0.60418975250109345602836034387553,0,838.40942517750812834082234888388081,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0049,1,1,380.0837,541.0886,541.0886,1.2101,0.8250,0.70244256765762712818022868592415464,0.8500,0.0590,0.0210,0.14870646607649829290909779764466796,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:54:00,1000.0186149300092217968507092277563,0.60418975250109345602836034387553,0,838.40942517750812834082234888388081,838.38836505691717056725684425937192,0.0000047518629304492704818450028532208713,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0050,1,1,380.0837,541.0887,541.0887,1.2101,0.8250,0.70244253244543407056142366862219358,0.8500,0.0590,0.0210,0.14870641035992671035061022949597839,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:55:00,1000.0186276810376107663452029018367,0.60418975250109345602836034387553,0,838.40943792853651731031684255796116,838.38836505691717056725684425937192,0.0000047587699664092036472715514024471104,0.012287741313054503364367054643823126,0.20175970261535938973365501038994291,465.92125894626880147888986984988419,1,161.0050,1,1,380.0837,541.0887,541.0887,1.2101,0.8250,0.70244253244543407056142366862219358,0.8500,0.0590,0.0210,0.14870641035992671035061022949597839,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236,1846.0926601420035619977466040540236
2023-08-14 04:56:00,1000.0194729523773041058861582246564,0.60418975250109345602836034387553,0,838.37218319987621064985779788078082,838.35111120668205201721072785248895,0.0000047587699664092036472715514024471104,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0431,1,1,380.0457,541.0888,541.0888,1.2102,0.8250,0.70237217169708154963589417869581959,0.8500,0.0590,0.0210,0.14867622083777572587710991653787092,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:57:00,1000.0194743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0431,1,1,380.0457,541.0888,541.0888,1.2102,0.8250,0.70237217169708154963589417869581959,0.8500,0.0590,0.0210,0.14867622083777572587710991653787092,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:58:00,1000.0194743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0431,1,1,380.0457,541.0888,541.0888,1.2102,0.8250,0.70237217169708154963589417869581959,0.8500,0.0590,0.0210,0.14867622083777572587710991653787092,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 04:59:00,1000.0195743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0432,1,1,380.0458,541.0890,541.0890,1.2102,0.8250,0.70237201586334551618494614688139457,0.8500,0.0590,0.0210,0.14867618874935421054723204705321305,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:00:00,1000.0195743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0432,1,1,380.0458,541.0890,541.0890,1.2102,0.8250,0.70237205561919337655066673521338040,0.8500,0.0590,0.0210,0.14867618874935421054723204705321305,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:01:00,1000.0195743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0432,1,1,380.0458,541.0890,541.0890,1.2102,0.8250,0.70237205561919337655066673521338040,0.8500,0.0590,0.0210,0.14867618874935421054723204705321305,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:02:00,1000.0197743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0434,1,1,380.0458,541.0892,541.0892,1.2102,0.8250,0.70237180786038979169260467789546017,0.8500,0.0590,0.0210,0.14867607738038317621212666896004431,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:03:00,1000.0197743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0434,1,1,380.0458,541.0892,541.0892,1.2102,0.8250,0.70237180786038979169260467789546017,0.8500,0.0590,0.0210,0.14867607738038317621212666896004431,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:04:00,1000.0197743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0434,1,1,380.0458,541.0892,541.0892,1.2102,0.8250,0.70237180786038979169260467789546017,0.8500,0.0590,0.0210,0.14867607738038317621212666896004431,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:05:00,1000.0197743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0434,1,1,380.0458,541.0892,541.0892,1.2102,0.8250,0.70237180786038979169260467789546017,0.8500,0.0590,0.0210,0.14867607738038317621212666896004431,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:06:00,1000.0199743976717449472538811705846,0.60418975250109345602836034387553,0,838.37218464517065149122552082670906,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012287741313054503364367054643823126,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0436,1,1,380.0458,541.0894,541.0894,1.2102,0.8250,0.70237154736264926324511973530123132,0.8500,0.0590,0.0210,0.14867596601168876006249239336428147,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:07:00,1000.0198750037684464803909302549418,0.60418975250109345602836034387553,0,838.37218525126735302436256991106626,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012288347409756036501416139001025949,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0435,1,1,380.0459,541.0894,541.0894,1.2102,0.8250,0.70237174521711878662331243570251126,0.8500,0.0590,0.0210,0.14867604529211051672374234290735112,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:08:00,1000.0198750037684464803909302549418,0.60418975250109345602836034387553,0,838.37218525126735302436256991106626,838.35111120668205201721072785248895,0.0000047595529384676994906158757902904417,0.012288347409756036501416139001025949,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0435,1,1,380.0459,541.0894,541.0894,1.2102,0.8250,0.70237174521711878662331243570251126,0.8500,0.0590,0.0210,0.14867604529211051672374234290735112,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:09:00,1000.0200758248065462280919269630914,0.60418975250109345602836034387553,0,838.37218607230545277206356661921582,838.35111120668205201721072785248895,0.0000047599977266526514389434370575552624,0.012288347409756036501416139001025949,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:10:00,1000.0200758248065462280919269630914,0.60418975250109345602836034387553,0,838.37218607230545277206356661921582,838.35111120668205201721072785248895,0.0000047599977266526514389434370575552624,0.012288347409756036501416139001025949,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:11:00,1000.0200758248065462280919269630914,0.60418975250109345602836034387553,0,838.37218607230545277206356661921582,838.35111120668205201721072785248895,0.0000047599977266526514389434370575552624,0.012288347409756036501416139001025949,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:12:00,1000.0200758589071882524824578625354,0.60418975250109345602836034387553,0,838.37218610640609479645409751865992,838.35111120668205201721072785248895,0.0000047599977266526514389434370575552624,0.012288381510398060891947038445122614,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:13:00,1000.0200758589071882524824578625354,0.60418975250109345602836034387553,0,838.37218610640609479645409751865992,838.35111120668205201721072785248895,0.0000047599977266526514389434370575552624,0.012288381510398060891947038445122614,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
2023-08-14 05:14:00,1000.0200760095046729153275919265788,0.60418975250109345602836034387553,0,838.37218625700357945929923158270328,838.35111120668205201721072785248895,0.0000047600793111514488753240921937541854,0.012288381510398060891947038445122614,0.20187741372412713959277398486598718,465.70396419682134894278389861798715,1,161.0437,1,1,380.0459,541.0896,541.0896,1.2102,0.8250,0.70237147968576058820069073914296632,0.8500,0.0590,0.0210,0.14867593392352510529750620483756893,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932,1845.9080693350700549922473793160932
